0.0188	1.00429	0.35035
0.0189	1.238	0.350369
0.019	1.45926	0.350389
0.0191	1.66589	0.350409
0.0192	1.85586	0.350428
0.0193	2.02732	0.350448
0.0194	2.17858	0.350468
0.0195	2.30819	0.350488
0.0196	2.41487	0.350507
0.0197	2.49759	0.350527
0.0198	2.55557	0.350547
0.0199	2.58825	0.350566
0.02	2.59533	0.350586
0.0201	2.57678	0.350606
0.0202	2.53279	0.350625
0.0203	2.46383	0.350645
0.0204	2.37061	0.350665
0.0205	2.25406	0.350684
0.0206	2.11536	0.350704
0.0207	1.9559	0.350724
0.0208	1.77728	0.350743
0.0209	1.58128	0.350763
0.021	1.36985	0.350783
0.0211	1.1451	0.350802
0.0212	0.909249	0.350822
0.0213	0.664649	0.350842
0.0214	0.41372	0.350861
0.0215	0.158946	0.350881
0.0216	0.0971514	0.350901
0.0217	0.352043	0.35092
0.0218	0.603212	0.35094
0.0219	0.848182	0.35096
0.022	1.08454	0.35098
0.0221	1.30996	0.350999
0.0222	1.52222	0.351019
0.0223	1.71924	0.351039
0.0224	1.8991	0.351058
0.0225	2.06002	0.351078
0.0226	2.20044	0.351098
0.0227	2.31899	0.351117
0.0228	2.41453	0.351137
0.0229	2.48612	0.351157
0.023	2.53309	0.351176
0.0231	2.55499	0.351196
0.0232	2.55164	0.351216
0.0233	2.52308	0.351235
0.0234	2.46963	0.351255
0.0235	2.39184	0.351275
0.0236	2.29049	0.351294
0.0237	2.16661	0.351314
0.0238	2.02146	0.351334
0.0239	1.85647	0.351353
0.024	1.67329	0.351373
0.0241	1.47377	0.351393
0.0242	1.25987	0.351412
0.0243	1.03373	0.351432
0.0244	0.797596	0.351452
0.0245	0.553803	0.351471
0.0246	0.304769	0.351491
0.0247	0.0529585	0.351511
0.0248	0.199138	0.35153
0.0249	0.44903	0.35155
0.025	0.694252	0.35157
0.0251	0.932386	0.351589
0.0252	1.16109	0.351609
0.0253	1.3781	0.351628
0.0254	1.5813	0.351648
0.0255	1.76869	0.351668
0.0256	1.93843	0.351687
0.0257	2.08887	0.351707
0.0258	2.21853	0.351727
0.0259	2.32615	0.351746
0.026	2.41069	0.351766
0.0261	2.47135	0.351786
0.0262	2.50753	0.351805
0.0263	2.5189	0.351825
0.0264	2.50538	0.351845
0.0265	2.46713	0.351864
0.0266	2.40454	0.351884
0.0267	2.31825	0.351904
0.0268	2.20914	0.351923
0.0269	2.07831	0.351943
0.027	1.92706	0.351963
0.0271	1.75692	0.351982
0.0272	1.56958	0.352002
0.0273	1.36691	0.352022
0.0274	1.15092	0.352041
0.0275	0.923759	0.352061
0.0276	0.687681	0.352081
0.0277	0.445027	0.3521
0.0278	0.1982	0.35212
0.0279	0.0503593	0.352139
0.028	0.298192	0.352159
0.0281	0.542852	0.352179
0.0282	0.781925	0.352198
0.0283	1.01305	0.352218
0.0284	1.23396	0.352238
0.0285	1.44248	0.352257
0.0286	1.63655	0.352277
0.0287	1.81428	0.352297
0.0288	1.97392	0.352316
0.0289	2.11392	0.352336
0.029	2.2329	0.352356
0.0291	2.32972	0.352375
0.0292	2.40343	0.352395
0.0293	2.45333	0.352414
0.0294	2.47894	0.352434
0.0295	2.48004	0.352454
0.0296	2.45664	0.352473
0.0297	2.40898	0.352493
0.0298	2.33757	0.352513
0.0299	2.24313	0.352532
0.03	2.12661	0.352552
0.0301	1.98919	0.352572
0.0302	1.83223	0.352591
0.0303	1.65732	0.352611
0.0304	1.46619	0.35263
0.0305	1.26074	0.35265
0.0306	1.04303	0.35267
0.0307	0.815203	0.352689
0.0308	0.579527	0.352709
0.0309	0.338338	0.352729
0.031	0.0940217	0.352748
0.0311	0.151004	0.352768
0.0312	0.394319	0.352788
0.0313	0.633519	0.352807
0.0314	0.866246	0.352827
0.0315	1.09021	0.352846
0.0316	1.30319	0.352866
0.0317	1.50312	0.352886
0.0318	1.68801	0.352905
0.0319	1.85606	0.352925
0.032	2.00562	0.352945
0.0321	2.13523	0.352964
0.0322	2.24362	0.352984
0.0323	2.32975	0.353003
0.0324	2.39279	0.353023
0.0325	2.43213	0.353043
0.0326	2.4474	0.353062
0.0327	2.43847	0.353082
0.0328	2.40546	0.353102
0.0329	2.34871	0.353121
0.033	2.2688	0.353141
0.0331	2.16654	0.35316
0.0332	2.04297	0.35318
0.0333	1.89932	0.3532
0.0334	1.73702	0.353219
0.0335	1.55771	0.353239
0.0336	1.36316	0.353259
0.0337	1.15531	0.353278
0.0338	0.936234	0.353298
0.0339	0.708095	0.353317
0.034	0.47316	0.353337
0.0341	0.233754	0.353357
0.0342	0.00775125	0.353376
0.0343	0.248969	0.353396
0.0344	0.487515	0.353415
0.0345	0.721035	0.353435
0.0346	0.947227	0.353455
0.0347	1.16386	0.353474
0.0348	1.36881	0.353494
0.0349	1.56004	0.353514
0.035	1.7357	0.353533
0.0351	1.89405	0.353553
0.0352	2.03355	0.353572
0.0353	2.15283	0.353592
0.0354	2.25074	0.353612
0.0355	2.32631	0.353631
0.0356	2.37884	0.353651
0.0357	2.40781	0.35367
0.0358	2.41296	0.35369
0.0359	2.39426	0.35371
0.036	2.35192	0.353729
0.0361	2.28637	0.353749
0.0362	2.19828	0.353769
0.0363	2.08855	0.353788
0.0364	1.95827	0.353808
0.0365	1.80875	0.353827
0.0366	1.64149	0.353847
0.0367	1.45814	0.353867
0.0368	1.26055	0.353886
0.0369	1.05066	0.353906
0.037	0.830578	0.353925
0.0371	0.602472	0.353945
0.0372	0.368608	0.353965
0.0373	0.1313	0.353984
0.0374	0.107102	0.354004
0.0375	0.344241	0.354023
0.0376	0.577776	0.354043
0.0377	0.805402	0.354063
0.0378	1.02487	0.354082
0.0379	1.23403	0.354102
0.038	1.43081	0.354121
0.0381	1.61329	0.354141
0.0382	1.77967	0.354161
0.0383	1.92831	0.35418
0.0384	2.05777	0.3542
0.0385	2.16679	0.354219
0.0386	2.2543	0.354239
0.0387	2.31945	0.354259
0.0388	2.36163	0.354278
0.0389	2.38043	0.354298
0.039	2.37569	0.354317
0.0391	2.34747	0.354337
0.0392	2.29608	0.354357
0.0393	2.22203	0.354376
0.0394	2.12609	0.354396
0.0395	2.00922	0.354415
0.0396	1.87258	0.354435
0.0397	1.71755	0.354455
0.0398	1.54568	0.354474
0.0399	1.35868	0.354494
0.04	1.1584	0.354513
0.0401	0.946842	0.354533
0.0402	0.726102	0.354552
0.0403	0.498371	0.354572
0.0404	0.265904	0.354592
0.0405	0.0310036	0.354611
0.0406	0.204007	0.354631
0.0407	0.436806	0.35465
0.0408	0.665093	0.35467
0.0409	0.886617	0.35469
0.041	1.09919	0.354709
0.0411	1.30073	0.354729
0.0412	1.48924	0.354748
0.0413	1.66287	0.354768
0.0414	1.81993	0.354788
0.0415	1.95886	0.354807
0.0416	2.07832	0.354827
0.0417	2.17714	0.354846
0.0418	2.25435	0.354866
0.0419	2.30922	0.354885
0.042	2.34122	0.354905
0.0421	2.35005	0.354925
0.0422	2.33565	0.354944
0.0423	2.29817	0.354964
0.0424	2.238	0.354983
0.0425	2.15577	0.355003
0.0426	2.05229	0.355023
0.0427	1.92861	0.355042
0.0428	1.78597	0.355062
0.0429	1.62579	0.355081
0.043	1.44967	0.355101
0.0431	1.25937	0.35512
0.0432	1.05677	0.35514
0.0433	0.843898	0.35516
0.0434	0.622854	0.355179
0.0435	0.395834	0.355199
0.0436	0.165087	0.355218
0.0437	0.0671047	0.355238
0.0438	0.298443	0.355257
0.0439	0.526644	0.355277
0.044	0.749453	0.355297
0.0441	0.964672	0.355316
0.0442	1.17018	0.355336
0.0443	1.36395	0.355355
0.0444	1.54409	0.355375
0.0445	1.70881	0.355394
0.0446	1.85651	0.355414
0.0447	1.98574	0.355434
0.0448	2.09523	0.355453
0.0449	2.18392	0.355473
0.045	2.25095	0.355492
0.0451	2.29568	0.355512
0.0452	2.31767	0.355531
0.0453	2.31674	0.355551
0.0454	2.2929	0.355571
0.0455	2.24642	0.35559
0.0456	2.17776	0.35561
0.0457	2.08764	0.355629
0.0458	1.97694	0.355649
0.0459	1.8468	0.355668
0.046	1.69849	0.355688
0.0461	1.53352	0.355708
0.0462	1.35352	0.355727
0.0463	1.16028	0.355747
0.0464	0.955726	0.355766
0.0465	0.741887	0.355786
0.0466	0.520883	0.355805
0.0467	0.294907	0.355825
0.0468	0.0661944	0.355844
0.0469	0.16299	0.355864
0.047	0.390381	0.355884
0.0471	0.613732	0.355903
0.0472	0.830838	0.355923
0.0473	1.03956	0.355942
0.0474	1.23783	0.355962
0.0475	1.42372	0.355981
0.0476	1.59537	0.356001
0.0477	1.75113	0.35602
0.0478	1.88944	0.35604
0.0479	2.00897	0.35606
0.048	2.10853	0.356079
0.0481	2.18718	0.356099
0.0482	2.24414	0.356118
0.0483	2.27886	0.356138
0.0484	2.29103	0.356157
0.0485	2.28054	0.356177
0.0486	2.24751	0.356196
0.0487	2.19228	0.356216
0.0488	2.11542	0.356236
0.0489	2.01771	0.356255
0.049	1.90012	0.356275
0.0491	1.76384	0.356294
0.0492	1.61023	0.356314
0.0493	1.44082	0.356333
0.0494	1.25729	0.356353
0.0495	1.06147	0.356372
0.0496	0.855318	0.356392
0.0497	0.640865	0.356411
0.0498	0.420242	0.356431
0.0499	0.195636	0.356451
0.05	0.0307293	0.35647
0.0501	0.256615	0.35649
0.0502	0.479788	0.356509
0.0503	0.698045	0.356529
0.0504	0.90923	0.356548
0.0505	1.11126	0.356568
0.0506	1.30215	0.356587
0.0507	1.48001	0.356607
0.0508	1.64311	0.356626
0.0509	1.78983	0.356646
0.051	1.91874	0.356666
0.0511	2.02857	0.356685
0.0512	2.11827	0.356705
0.0513	2.18695	0.356724
0.0514	2.23395	0.356744
0.0515	2.25883	0.356763
0.0516	2.26135	0.356783
0.0517	2.24151	0.356802
0.0518	2.19953	0.356822
0.0519	2.13582	0.356841
0.052	2.05105	0.356861
0.0521	1.94605	0.35688
0.0522	1.8219	0.3569
0.0523	1.67982	0.35692
0.0524	1.52124	0.356939
0.0525	1.34774	0.356959
0.0526	1.16105	0.356978
0.0527	0.963016	0.356998
0.0528	0.755611	0.357017
0.0529	0.540891	0.357037
0.053	0.320986	0.357056
0.0531	0.0980742	0.357076
0.0532	0.125639	0.357095
0.0533	0.347939	0.357115
0.0534	0.566631	0.357134
0.0535	0.779553	0.357154
0.0536	0.984606	0.357173
0.0537	1.17977	0.357193
0.0538	1.36311	0.357213
0.0539	1.53284	0.357232
0.054	1.68729	0.357252
0.0541	1.82493	0.357271
0.0542	1.94442	0.357291
0.0543	2.04459	0.35731
0.0544	2.12446	0.35733
0.0545	2.18327	0.357349
0.0546	2.22044	0.357369
0.0547	2.23563	0.357388
0.0548	2.22869	0.357408
0.0549	2.19973	0.357427
0.055	2.14902	0.357447
0.0551	2.07711	0.357466
0.0552	1.9847	0.357486
0.0553	1.87274	0.357505
0.0554	1.74234	0.357525
0.0555	1.59481	0.357544
0.0556	1.43161	0.357564
0.0557	1.25438	0.357583
0.0558	1.06487	0.357603
0.0559	0.864973	0.357622
0.056	0.656671	0.357642
0.0561	0.442028	0.357662
0.0562	0.223174	0.357681
0.0563	0.00227386	0.357701
0.0564	0.218485	0.35772
0.0565	0.436919	0.35774
0.0566	0.650871	0.357759
0.0567	0.858227	0.357779
0.0568	1.05694	0.357798
0.0569	1.24506	0.357818
0.057	1.42072	0.357837
0.0571	1.5822	0.357857
0.0572	1.72792	0.357876
0.0573	1.85644	0.357896
0.0574	1.9665	0.357915
0.0575	2.05703	0.357935
0.0576	2.12715	0.357954
0.0577	2.17618	0.357974
0.0578	2.20365	0.357993
0.0579	2.20931	0.358013
0.058	2.19311	0.358032
0.0581	2.15523	0.358052
0.0582	2.09606	0.358071
0.0583	2.0162	0.358091
0.0584	1.91646	0.35811
0.0585	1.79784	0.35813
0.0586	1.66152	0.358149
0.0587	1.50887	0.358169
0.0588	1.3414	0.358188
0.0589	1.16079	0.358208
0.059	0.968824	0.358227
0.0591	0.767417	0.358247
0.0592	0.558566	0.358266
0.0593	0.344341	0.358286
0.0594	0.126865	0.358305
0.0595	0.0917084	0.358325
0.0596	0.309217	0.358344
0.0597	0.523509	0.358364
0.0598	0.732469	0.358383
0.0599	0.934033	0.358403
0.06	1.12621	0.358422
0.0601	1.30711	0.358442
0.0602	1.47496	0.358461
0.0603	1.62809	0.358481
0.0604	1.765	0.3585
0.0605	1.88436	0.35852
0.0606	1.985	0.358539
0.0607	2.06593	0.358559
0.0608	2.12636	0.358578
0.0609	2.16572	0.358598
0.061	2.18362	0.358617
0.0611	2.17992	0.358637
0.0612	2.15465	0.358656
0.0613	2.10809	0.358676
0.0614	2.0407	0.358695
0.0615	1.95318	0.358715
0.0616	1.8464	0.358734
0.0617	1.72143	0.358754
0.0618	1.57952	0.358773
0.0619	1.42208	0.358793
0.062	1.25069	0.358812
0.0621	1.06705	0.358832
0.0622	0.872985	0.358851
0.0623	0.67042	0.358871
0.0624	0.461366	0.35889
0.0625	0.247895	0.35891
0.0626	0.0321235	0.358929
0.0627	0.183814	0.358949
0.0628	0.397781	0.358968
0.0629	0.607661	0.358988
0.063	0.811383	0.359007
0.0631	1.00693	0.359027
0.0632	1.19239	0.359046
0.0633	1.36591	0.359066
0.0634	1.52581	0.359085
0.0635	1.67049	0.359104
0.0636	1.79855	0.359124
0.0637	1.90872	0.359143
0.0638	1.99994	0.359163
0.0639	2.0713	0.359182
0.064	2.12213	0.359202
0.0641	2.15192	0.359221
0.0642	2.1604	0.359241
0.0643	2.14751	0.35926
0.0644	2.11337	0.35928
0.0645	2.05836	0.359299
0.0646	1.98301	0.359319
0.0647	1.8881	0.359338
0.0648	1.77458	0.359358
0.0649	1.64358	0.359377
0.065	1.49641	0.359397
0.0651	1.33453	0.359416
0.0652	1.15957	0.359436
0.0653	0.973248	0.359455
0.0654	0.777431	0.359475
0.0655	0.574057	0.359494
0.0656	0.365144	0.359514
0.0657	0.152762	0.359533
0.0658	0.0609853	0.359552
0.0659	0.273982	0.359572
0.066	0.484121	0.359591
0.0661	0.689326	0.359611
0.0662	0.887569	0.35963
0.0663	1.0769	0.35965
0.0664	1.25544	0.359669
0.0665	1.42143	0.359689
0.0666	1.57325	0.359708
0.0667	1.7094	0.359728
0.0668	1.82855	0.359747
0.0669	1.92951	0.359767
0.067	2.01132	0.359786
0.0671	2.07318	0.359806
0.0672	2.11447	0.359825
0.0673	2.13482	0.359844
0.0674	2.13403	0.359864
0.0675	2.11213	0.359883
0.0676	2.06934	0.359903
0.0677	2.0061	0.359922
0.0678	1.92306	0.359942
0.0679	1.82105	0.359961
0.068	1.70108	0.359981
0.0681	1.56437	0.36
0.0682	1.41227	0.36002
0.0683	1.24629	0.360039
0.0684	1.0681	0.360059
0.0685	0.879458	0.360078
0.0686	0.682241	0.360097
0.0687	0.478406	0.360117
0.0688	0.269974	0.360136
0.0689	0.0590115	0.360156
0.069	0.152394	0.360175
0.0691	0.362149	0.360195
0.0692	0.568179	0.360214
0.0693	0.76845	0.360234
0.0694	0.960982	0.360253
0.0695	1.14388	0.360273
0.0696	1.31533	0.360292
0.0697	1.47365	0.360312
0.0698	1.61728	0.360331
0.0699	1.74482	0.36035
0.07	1.855	0.36037
0.0701	1.94675	0.360389
0.0702	2.01918	0.360409
0.0703	2.07157	0.360428
0.0704	2.10343	0.360448
0.0705	2.11446	0.360467
0.0706	2.10455	0.360487
0.0707	2.07383	0.360506
0.0708	2.0226	0.360525
0.0709	1.95139	0.360545
0.071	1.86091	0.360564
0.0711	1.75208	0.360584
0.0712	1.62598	0.360603
0.0713	1.48387	0.360623
0.0714	1.32718	0.360642
0.0715	1.15745	0.360662
0.0716	0.976378	0.360681
0.0717	0.785763	0.3607
0.0718	0.587497	0.36072
0.0719	0.383547	0.360739
0.072	0.175936	0.360759
0.0721	0.0332811	0.360778
0.0722	0.242031	0.360798
0.0723	0.448249	0.360817
0.0724	0.649896	0.360837
0.0725	0.84498	0.360856
0.0726	1.03157	0.360875
0.0727	1.20783	0.360895
0.0728	1.37203	0.360914
0.0729	1.52254	0.360934
0.073	1.65788	0.360953
0.0731	1.77672	0.360973
0.0732	1.8779	0.360992
0.0733	1.96043	0.361012
0.0734	2.02351	0.361031
0.0735	2.06652	0.36105
0.0736	2.08904	0.36107
0.0737	2.09088	0.361089
0.0738	2.07202	0.361109
0.0739	2.03266	0.361128
0.074	1.97321	0.361148
0.0741	1.89427	0.361167
0.0742	1.79664	0.361186
0.0743	1.68128	0.361206
0.0744	1.54935	0.361225
0.0745	1.40218	0.361245
0.0746	1.24122	0.361264
0.0747	1.06808	0.361284
0.0748	0.884485	0.361303
0.0749	0.692248	0.361322
0.075	0.493283	0.361342
0.0751	0.289563	0.361361
0.0752	0.0831066	0.361381
0.0753	0.12404	0.3614
0.0754	0.329826	0.36142
0.0755	0.532217	0.361439
0.0756	0.72921	0.361458
0.0757	0.91886	0.361478
0.0758	1.09929	0.361497
0.0759	1.26873	0.361517
0.076	1.4255	0.361536
0.0761	1.56807	0.361556
0.0762	1.69502	0.361575
0.0763	1.80511	0.361594
0.0764	1.89726	0.361614
0.0765	1.97058	0.361633
0.0766	2.02434	0.361653
0.0767	2.05803	0.361672
0.0768	2.07133	0.361692
0.0769	2.06411	0.361711
0.077	2.03647	0.36173
0.0771	1.98868	0.36175
0.0772	1.92125	0.361769
0.0773	1.83483	0.361789
0.0774	1.73031	0.361808
0.0775	1.60872	0.361827
0.0776	1.47128	0.361847
0.0777	1.31937	0.361866
0.0778	1.15449	0.361886
0.0779	0.978287	0.361905
0.078	0.792509	0.361925
0.0781	0.599001	0.361944
0.0782	0.399685	0.361963
0.0783	0.196537	0.361983
0.0784	0.00843069	0.362002
0.0785	0.213187	0.362022
0.0786	0.415705	0.362041
0.0787	0.613982	0.36206
0.0788	0.806057	0.36208
0.0789	0.990034	0.362099
0.079	1.16409	0.362119
0.0791	1.32652	0.362138
0.0792	1.47572	0.362157
0.0793	1.61021	0.362177
0.0794	1.72868	0.362196
0.0795	1.82997	0.362216
0.0796	1.91307	0.362235
0.0797	1.97718	0.362255
0.0798	2.02168	0.362274
0.0799	2.04614	0.362293
0.08	2.05032	0.362313
0.0801	2.0342	0.362332
0.0802	1.99796	0.362352
0.0803	1.94195	0.362371
0.0804	1.86676	0.36239
0.0805	1.77313	0.36241
0.0806	1.662	0.362429
0.0807	1.53448	0.362449
0.0808	1.39185	0.362468
0.0809	1.23553	0.362487
0.081	1.06707	0.362507
0.0811	0.888146	0.362526
0.0812	0.70054	0.362546
0.0813	0.506113	0.362565
0.0814	0.306793	0.362584
0.0815	0.104556	0.362604
0.0816	0.0985923	0.362623
0.0817	0.300641	0.362643
0.0818	0.499591	0.362662
0.0819	0.693474	0.362681
0.082	0.880373	0.362701
0.0821	1.05844	0.36272
0.0822	1.22592	0.36274
0.0823	1.38117	0.362759
0.0824	1.52264	0.362778
0.0825	1.64895	0.362798
0.0826	1.75886	0.362817
0.0827	1.85129	0.362836
0.0828	1.92533	0.362856
0.0829	1.98026	0.362875
0.083	2.01555	0.362895
0.0831	2.03087	0.362914
0.0832	2.02606	0.362933
0.0833	2.0012	0.362953
0.0834	1.95653	0.362972
0.0835	1.89252	0.362992
0.0836	1.80981	0.363011
0.0837	1.70923	0.36303
0.0838	1.59178	0.36305
0.0839	1.45864	0.363069
0.084	1.31114	0.363089
0.0841	1.15074	0.363108
0.0842	0.979044	0.363127
0.0843	0.797754	0.363147
0.0844	0.608671	0.363166
0.0845	0.413674	0.363185
0.0846	0.214696	0.363205
0.0847	0.0137104	0.363224
0.0848	0.187292	0.363244
0.0849	0.386321	0.363263
0.085	0.581407	0.363282
0.0851	0.770621	0.363302
0.0852	0.952091	0.363321
0.0853	1.12403	0.363341
0.0854	1.28473	0.36336
0.0855	1.43262	0.363379
0.0856	1.56623	0.363399
0.0857	1.68425	0.363418
0.0858	1.78553	0.363437
0.0859	1.86906	0.363457
0.086	1.93404	0.363476
0.0861	1.97982	0.363496
0.0862	2.00597	0.363515
0.0863	2.01224	0.363534
0.0864	1.99858	0.363554
0.0865	1.96514	0.363573
0.0866	1.91225	0.363592
0.0867	1.84046	0.363612
0.0868	1.75048	0.363631
0.0869	1.64322	0.363651
0.087	1.51974	0.36367
0.0871	1.38129	0.363689
0.0872	1.22924	0.363709
0.0873	1.0651	0.363728
0.0874	0.890512	0.363747
0.0875	0.707204	0.363767
0.0876	0.516997	0.363786
0.0877	0.32178	0.363806
0.0878	0.12349	0.363825
0.0879	0.07591	0.363844
0.088	0.274443	0.363864
0.0881	0.470143	0.363883
0.0882	0.661074	0.363902
0.0883	0.845348	0.363922
0.0884	1.02114	0.363941
0.0885	1.18673	0.36396
0.0886	1.34046	0.36398
0.0887	1.48083	0.363999
0.0888	1.60645	0.364019
0.0889	1.71609	0.364038
0.089	1.80866	0.364057
0.0891	1.88328	0.364077
0.0892	1.93919	0.364096
0.0893	1.97587	0.364115
0.0894	1.99296	0.364135
0.0895	1.99029	0.364154
0.0896	1.96792	0.364173
0.0897	1.92607	0.364193
0.0898	1.86516	0.364212
0.0899	1.78581	0.364232
0.09	1.68882	0.364251
0.0901	1.57516	0.36427
0.0902	1.44596	0.36429
0.0903	1.30251	0.364309
0.0904	1.14624	0.364328
0.0905	0.978705	0.364348
0.0906	0.801569	0.364367
0.0907	0.616594	0.364386
0.0908	0.425616	0.364406
0.0909	0.230529	0.364425
0.091	0.033268	0.364444
0.0911	0.164211	0.364464
0.0912	0.359953	0.364483
0.0913	0.55202	0.364502
0.0914	0.738511	0.364522
0.0915	0.917582	0.364541
0.0916	1.08746	0.364561
0.0917	1.24648	0.36458
0.0918	1.39306	0.364599
0.0919	1.52575	0.364619
0.092	1.64326	0.364638
0.0921	1.74443	0.364657
0.0922	1.82826	0.364677
0.0923	1.89393	0.364696
0.0924	1.9408	0.364715
0.0925	1.96843	0.364735
0.0926	1.97653	0.364754
0.0927	1.96505	0.364773
0.0928	1.93412	0.364793
0.0929	1.88404	0.364812
0.093	1.81532	0.364831
0.0931	1.72866	0.364851
0.0932	1.62492	0.36487
0.0933	1.50514	0.364889
0.0934	1.37052	0.364909
0.0935	1.22239	0.364928
0.0936	1.06223	0.364947
0.0937	0.891643	0.364967
